"","date","stock","ret30","ret60","ret90","ret120","ret200"
"1","2011-03-04","A",0.0160428805344206,0.0667380409243512,0.0297326354038567,-0.292406410549467,-0.284278004587713
"2","2011-05-13","A",-0.0709395373263594,-0.349372391612064,-0.386648924989087,-0.312286069183077,-0.170407021118414
"3","2013-05-15","A",-0.056917695903851,0.0118213322982583,0.131129551231297,0.121059513819802,0.241462353265473
"4","2013-08-15","A",0.099446417584697,0.0813458298739331,0.225298156405304,0.241269175650042,0.218483888600236
"5","2013-09-19","A",-0.00431542685850839,0.0819929457765496,0.130835549598409,0.0955276313270572,0.12102785850891
"6","2013-11-15","A",0.0411433233101333,0.0937557955731423,-0.00436915112380964,0.0269434803554518,0.0502458232870371
"7","2016-05-17","A",-0.0146363882008556,0.0837649403287548,0.0495384147714479,-0.0020265705922089,0.170457104255798
"8","2017-05-23","A",0.00954655642686686,0.037504278895329,0.0944424991476305,0.138936208660075,0.212580923968633
"9","2017-08-16","A",0.0296105733764171,0.0857740921431298,0.0838429205639348,0.0952687334288498,0.0199549729635495
"10","2018-12-03","A",-0.0515601728019333,0.0731217242030728,0.076737701265239,-0.0987008865327679,0.0441944969651664
"11","2020-01-17","A",-0.108743926695165,-0.145028845593802,-0.0380603737884917,-0.00776747643916509,0.1677762372023
"12","2020-07-17","A",0.0585991186203523,0.117198226644117,0.189043079716761,0.336865529187278,0.387093248264494
"13","2020-11-24","A",0.107952546215556,0.0674921346355075,0.127833937914196,0.135420361004534,0.500523212417161
"14","2021-02-17","A",-0.0229019068130151,-0.000768452227499661,0.13187830202422,0.20304333703671,0.139025612474086
"15","2021-04-16","A",0.0263783842119425,0.109154419539985,0.267424613353773,0.141700042477336,0.0352207232096786
"16","2021-05-27","A",0.0870292468315015,0.236004134448371,0.112621832109589,0.173404153074226,-0.0724152356180505
"17","2021-07-07","A",0.0905077165526886,0.0537828197945409,0.0622114368114444,0.0618770465624106,-0.161883759385786
"18","2021-08-16","A",-0.0133893558726138,-0.013944646772305,-0.0326402651417175,-0.129265200809179,-0.240513415909213
"19","2010-12-22","AA",0.132100396301189,0.0931307793923382,0.167107001321004,-0.0118890631536647,-0.358652575957728
"20","2011-01-26","AA",-0.0481927949452543,0.0222891811368024,-0.0596385777908494,-0.0698794912514102,-0.385542209147647
"21","2011-03-30","AA",-0.0277778013688482,-0.136621291601673,-0.357709750566893,-0.362244874368113,-0.444444444444444
"22","2013-10-22","AA",0,0.213675159715101,0.260683704633644,0.39423070724314,0.720085438070404
"23","2014-01-08","AA",0.0831024546494474,0.166204986149584,0.247460795581393,0.36657433056325,0.499538281057573
"24","2014-03-27","AA",0.0524225227988933,0.173153257489785,0.305798275527371,0.293089644923934,0.284352618389291
"25","2014-06-26","AA",0.077643876789228,0.0595715607848757,0.133199373540806,-0.0341366278465712,-0.105087092434819
"26","2014-11-21","AA",-0.114040138461116,-0.0951289159801442,-0.234383954154728,-0.232091714392349,-0.448137535816619
"27","2016-04-27","AA",-0.129973543607863,-0.0654288584366486,-0.104332482115728,-0.223401148527458,0.40923159308926
"28","2016-11-09","AA",0.0358635458169758,0.322075289765853,0.173050145301189,0.0807800167402513,0.46831474471848
"29","2017-01-24","AA",-0.0402666133333334,-0.145599973333333,-0.123733306666667,-0.02933328,0.25253336
"30","2017-08-08","AA",0.200101000500202,0.205154082609698,0.0699847362311907,0.326932727289908,0.241788769995514
"31","2017-09-20","AA",0.00421054736842108,-0.108421094736842,0.105684210526316,-0.019578947368421,0.0166316
"32","2017-10-24","AA",-0.175119821281157,0.0571085640132363,-0.0617012754911632,0.186102228989528,-0.101837096572001
"33","2017-12-28","AA",-0.138344978543498,-0.170668584607842,-0.0120058554120034,-0.172330959961784,-0.347247863820611
"34","2018-04-17","AA",-0.149614588310631,-0.169586539257655,-0.263840250040636,-0.263139461697987,-0.498948861284202
"35","2021-03-03","AA",0.0651962374310737,0.265325916315277,0.209536198507947,0.333441485566007,0.653259844307493
"36","2021-04-16","AA",0.113387507342478,-0.000280718487771003,0.182430530944975,0.320516353620085,0.591636188839849
"37","2021-08-10","AA",0.0930020992250307,0.0811488735160446,0.198769117820131,0.292682933500865,0.389104180285028
"38","2021-09-09","AA",0.0521996233298092,-0.0724057702549262,0.263944464910312,0.737739454335485,0.0431488757376921
"39","2021-10-15","AA",-0.122500017857143,0.110714303571429,0.308928625,0.537499964285714,-0.134107107142857
"40","2021-12-22","AA",0.0827853636353841,0.529084479361246,0.0902040618748261,-0.138256615439949,-0.34513573857468
"41","2022-02-03","AA",0.31399425202441,0.0545107091325883,-0.220274204007835,-0.217723933129616,-0.245935615367051
"42","2013-11-04","AAL",0.149273498426838,0.477322786319806,0.660061763983345,0.563628338336783,0.739762207827486
"43","2013-12-09","AAL",0.274390243902439,0.586178861788618,0.449999918699187,0.684552804878049,0.431300772357724
"44","2014-01-09","AAL",0.245751257647859,0.216179435757988,0.299796125084976,0.425900781781101,0.35350101971448
"45","2014-02-25","AAL",-0.0275675675675676,0.0356756756756758,0.124864837837838,0.0591891621621621,0.305675702702703
"46","2014-05-12","AAL",0.0962173418689347,-0.0489972086569487,-0.0340187873576743,0.023102310817525,0.252856035868394
"47","2014-06-20","AAL",-0.143883280446314,-0.147474728338378,-0.0967451649101048,0.0985409674195503,0.0940516968361771
"48","2014-11-18","AAL",0.196670392822872,0.0657047517359546,0.17158712922502,0.0763596687316241,-0.098779158685442
"49","2014-12-24","AAL",-0.0952751506902587,0.0486097608399767,-0.0851643204355435,-0.222632704647093,-0.147579233910169
